cores,workload,domain,fastsim_mips,fastsim_uops_per_second,frontier_waits,interval_steps,interval_zero_progress_steps,interval_accepted_uops,interval_active_prefixes,max_interval_accepted_uops,epoch_lookahead_chunks,epoch_inflight_memory_uops,epoch_corrected_horizon_violations,epoch_advanced_cycles,batch_memory_events,interval_private_memory_events,interval_escape_memory_events,retired_uops,memory_accesses,uop_conservation_ok,memory_event_conservation_ok,memory_partition_ok,private_preview_epochs,private_preview_events,materialized_escape_events,state_certificate_failures,timing_certificate_failures,timing_reweave_passes,replayed_shared_events,canonical_fallback_epochs,max_batch_memory_events,reordered_memory_event_pairs,same_line_reordered_pairs,branch_outcome_coverage,per_core_uop_cpi_mape,per_core_dtlb_access_mape,per_core_dtlb_miss_mape,per_core_o3_iq_full_mape,macro_cpi_fastsim,macro_cpi_gem5,macro_cpi_signed_error,macro_cpi_absolute_error,uop_cpi_fastsim,uop_cpi_gem5,uop_cpi_signed_error,uop_cpi_absolute_error,l1d_miss_fastsim,l1d_miss_gem5,l1d_miss_signed_error,l1d_miss_absolute_error,private_l2_miss_fastsim,private_l2_miss_gem5,private_l2_miss_signed_error,private_l2_miss_absolute_error,cha_llc_lookup_fastsim,cha_llc_lookup_gem5,cha_llc_lookup_signed_error,cha_llc_lookup_absolute_error,branch_miss_fastsim,branch_miss_gem5,branch_miss_signed_error,branch_miss_absolute_error,dtlb_access_fastsim,dtlb_access_gem5,dtlb_access_signed_error,dtlb_access_absolute_error,dtlb_miss_fastsim,dtlb_miss_gem5,dtlb_miss_signed_error,dtlb_miss_absolute_error,o3_iq_full_fastsim,o3_iq_full_gem5,o3_iq_full_signed_error,o3_iq_full_absolute_error,llc_tag_vs_functional_path_fastsim,llc_tag_vs_functional_path_gem5,llc_tag_vs_functional_path_signed_error,llc_tag_vs_functional_path_absolute_error,llc_tag_vs_ruby_demand_miss_fastsim,llc_tag_vs_ruby_demand_miss_gem5,llc_tag_vs_ruby_demand_miss_signed_error,llc_tag_vs_ruby_demand_miss_absolute_error
16,W_v28_int_alu_dense,mechanism,12.31880391,14588092.25,13,331,0,14746128,5296,44768,7216,0,16,677888,80,10,70,14746128,80,True,True,True,0,0,0,0,0,0,0,0,64,0,37,1.0,0.0012457757506839009,0.8244047619047619,0.534375,0.9962376102124153,0.8686375384508639,0.8697230298363774,-0.0012480885848426015,0.0012480885848426015,0.7335143842505639,0.7344293284935889,-0.0012457893598852227,0.0012457893598852227,62,168,-0.6309523809523809,0.6309523809523809,62,295,-0.7898305084745763,0.7898305084745763,62,295,-0.7898305084745763,0.7898305084745763,224,256,-0.125,0.125,80,456,-0.8245614035087719,0.8245614035087719,44,95,-0.5368421052631579,0.5368421052631579,28040,7452710,-0.9962376102115874,0.9962376102115874,12,12,0.0,0.0,12,281,-0.9572953736654805,0.9572953736654805
16,W_v28_int_div_serial,mechanism,2.440379868,11513207.3,15,458,0,14842630,7312,33710,7256,2755,2542,937984,262240,262154,86,14842630,262240,True,True,True,0,0,0,0,0,0,0,0,594,0,37,1.0,0.22543331596604127,0.5001098860343967,0.3727734071484072,0.998981429182566,4.754965201316171,3.880183309409959,0.22544859924136829,0.22544859924136829,1.0078791292378777,0.8224671531223862,0.22543389776916908,0.22543389776916908,76,117,-0.3504273504273504,0.3504273504273504,76,233,-0.6738197424892703,0.6738197424892703,76,233,-0.6738197424892703,0.6738197424892703,197395,197395,0.0,0.0,262240,524600,-0.500114372855509,0.500114372855509,90,150,-0.4,0.4,6757,6634636,-0.9989815567877424,0.9989815567877424,28,28,0.0,0.0,28,183,-0.8469945355191257,0.8469945355191257
16,W_v28_marine_base,business_base,6.709544605,8359263.407,15,1089,9,14029620,7862,52184,6864,30763,7803,2230272,1132512,937230,195282,14029620,1132512,True,True,True,0,0,0,0,0,0,0,0,4578,0,309478,1.0,0.09907741877357237,0.20038427005767304,0.01195480610827597,0.5333973190655772,3.163310583114374,2.878157028956112,0.09907505090564339,0.09907505090564339,2.53902436416667,2.3101415031299615,0.09907742046389804,0.09907742046389804,226683,226771,-0.0003880566739133311,0.0003880566739133311,194933,195498,-0.002890055141229066,0.002890055141229066,194933,195498,-0.002890055141229066,0.002890055141229066,17209,17200,0.0005232558139534884,0.0005232558139534884,1132512,1416333,-0.2003914333705421,0.2003914333705421,183433,181266,0.011954806748093962,0.011954806748093962,7832763,5108115,0.5333959787514573,0.5333959787514573,165147,164972,0.0010607860727881095,0.0010607860727881095,165147,190660,-0.1338141193748033,0.1338141193748033
16,W_v28_marine_heldout,heldout,6.924934105,8836451.031,8,989,6,13124882,8176,40978,6416,18670,8109,2025472,691657,494975,196682,13124882,691657,True,True,True,0,0,0,0,0,0,0,0,2557,0,193954,1.0,0.13338909397511928,0.2325473833627906,0.011794911891796744,0.3780455311456775,3.13229377842057,2.763658418875679,0.13338673007746757,0.13338673007746757,2.4547103737770746,2.1658141832826194,0.13338918579644224,0.13338918579644224,206165,206271,-0.0005138870708921758,0.0005138870708921758,196341,196876,-0.0027174465145573864,0.0027174465145573864,196341,196876,-0.0027174465145573864,0.0027174465145573864,30500,30497,9.837033150801719e-05,9.837033150801719e-05,691657,901270,-0.23257514396351814,0.23257514396351814,167276,165326,0.011794877998620907,0.011794877998620907,7222350,5241015,0.37804413839685636,0.37804413839685636,180370,170695,0.05668004335217786,0.05668004335217786,180370,194663,-0.07342432819796263,0.07342432819796263
16,W_v28_memory_random_mlp,mechanism,5.366254099,6184911.817,7,1386,190,8913744,3805,71488,4368,9595,3799,2838528,1179952,791256,388696,8913744,1179952,True,True,True,0,0,0,0,0,0,0,0,9616,0,6449,1.0,0.3817318873592161,0.0012670584094595654,0.0003380484639189807,1.0646961368354757,5.725835827981993,4.144006528101818,0.3817149633219181,0.3817149633219181,4.96794310000377,3.5954760956798797,0.3817205198424121,0.3817205198424121,549629,549718,-0.00016190119297530733,0.00016190119297530733,388695,389187,-0.001264173777644166,0.001264173777644166,388695,389187,-0.001264173777644166,0.001264173777644166,224,245,-0.08571428571428572,0.08571428571428572,1179952,1181449,-0.001267088126529372,0.001267088126529372,461823,461715,0.00023391052922257236,0.00023391052922257236,4475278,2167580,1.0646425968130357,1.0646425968130357,364132,364103,7.964779197095327e-05,7.964779197095327e-05,364132,364373,-0.0006614101483918951,0.0006614101483918951
16,W_v28_memory_seq_moderate,mechanism,7.479023273,8619945.516,5,1471,177,8913616,3797,73892,4368,2193,3775,3012608,524560,154,524406,8913616,524560,True,True,True,0,0,0,0,0,0,0,0,4558,0,357,1.0,0.24470939296638242,0.001775448911689856,0.48769210721286615,0.9059618600869012,6.047414060625119,8.170041469460882,-0.25980619765150703,0.25980619765150703,5.246987978840462,7.0886393011403435,-0.25980322090921126,0.25980322090921126,524406,524478,-0.00013727935204145837,0.00013727935204145837,524406,524889,-0.0009201945554202889,0.0009201945554202889,524406,524889,-0.0009201945554202889,0.0009201945554202889,224,240,-0.06666666666666667,0.06666666666666667,524560,525493,-0.0017754756010070543,0.0017754756010070543,12445,8364,0.4879244380679101,0.4879244380679101,3771035,1978626,0.9058857004810409,0.9058857004810409,524317,524317,0.0,0.0,524317,524563,-0.0004689617834273481,0.0004689617834273481
16,W_v28_mysql_base,business_base,7.142463599,9031182.732,6,1571,6,15287031,11305,33177,7472,6426,11203,3217408,803968,604864,199104,15287031,803968,True,True,True,0,0,0,0,0,0,0,0,2103,0,469306,1.0,0.07480431998917578,0.10839982333707038,5.85065909338553e-05,0.31301666372109643,4.25039952416901,3.9545878447158316,0.07480215159424157,0.07480215159424157,3.3615003462739104,3.1275467164026014,0.07480419993227455,0.07480419993227455,246758,246879,-0.0004901186411156882,0.0004901186411156882,199041,199572,-0.0026606938849137152,0.0026606938849137152,199041,199572,-0.0026606938849137152,0.0026606938849137152,10863,10848,0.0013827433628318584,0.0013827433628318584,803968,901724,-0.1084101121851032,0.1084101121851032,188009,187998,5.8511260758093174e-05,5.8511260758093174e-05,9597354,7309393,0.3130165528108832,0.3130165528108832,167846,165216,0.015918555103621924,0.015918555103621924,167846,194533,-0.13718495062534378,0.13718495062534378
16,W_v28_mysql_heldout,heldout,6.682033475,8780424.799,4,1578,4,15042222,10533,32958,7355,9314,10475,3231744,801402,596433,204969,15042222,801402,True,True,True,0,0,0,0,0,0,0,0,2100,0,244926,1.0,0.07370535599533475,0.10321580946173704,0.00015905788588561036,0.3882984189881682,4.513670932164761,4.203833547035164,0.07370353313539625,0.07370353313539625,3.4349705116704166,3.1991741038470978,0.07370540025932534,0.07370540025932534,231256,231360,-0.0004495159059474412,0.0004495159059474412,204347,204957,-0.0029762340393350802,0.0029762340393350802,204347,204957,-0.0029762340393350802,0.0029762340393350802,22274,22259,0.0006738847207870974,0.0006738847207870974,801402,893647,-0.10322308473032417,0.10322308473032417,176048,176020,0.00015907283263265538,0.00015907283263265538,9015162,6493682,0.38829742509719445,0.38829742509719445,187387,182943,0.02429171927868243,0.02429171927868243,187387,202620,-0.07518014016385352,0.07518014016385352
16,W_v28_pytorch_base,business_base,5.856070309,8737058.984,2,453,7,12727904,3561,89086,6224,8272,3548,927744,857696,663024,194672,12727904,857696,True,True,True,0,0,0,0,0,0,0,0,6472,0,1000788,1.0,0.1266489313721032,0.004661461368965309,0.9940414063273976,2.04586959151201,1.718214597184842,1.967385611568136,-0.1266508268222458,0.1266508268222458,1.1516444498638583,1.3186513303062561,-0.12664976450113663,0.12664976450113663,196715,196885,-0.0008634482058054194,0.0008634482058054194,194660,195086,-0.002183652337943266,0.002183652337943266,194660,195085,-0.002178537560550529,0.002178537560550529,1488,1532,-0.028720626631853787,0.028720626631853787,857696,861713,-0.004661644886406495,0.004661644886406495,391540,196355,0.9940414045988134,0.9940414045988134,7568248,2485022,2.0455456732375006,2.0455456732375006,159670,159620,0.00031324395439168026,0.00031324395439168026,159670,189357,-0.15677793796902148,0.15677793796902148
16,W_v28_pytorch_heldout,heldout,5.826861267,9072093.811,3,446,2,12129809,4467,60348,5935,7762,4447,913408,682409,510929,171480,12129809,682409,True,True,True,0,0,0,0,0,0,0,0,3860,0,672061,1.0,0.13509723250877131,0.016032404497671335,0.9938933139443961,1.3667916724994624,1.8568419887962482,2.1468825645697134,-0.13509848212475295,0.13509848212475295,1.192620015698516,1.3789071381709714,-0.13509765619137548,0.13509765619137548,172230,172366,-0.0007890187159880719,0.0007890187159880719,171472,171891,-0.0024375912642314026,0.0024375912642314026,171472,171891,-0.0024375912642314026,0.0024375912642314026,13442,13448,-0.000446162998215348,0.000446162998215348,682409,693528,-0.016032517793081173,0.016032517793081173,343815,172434,0.9938933157033996,0.9938933157033996,7187740,3037574,1.366276508819209,1.366276508819209,154841,154808,0.00021316727817683842,0.00021316727817683842,154841,170085,-0.08962577534762031,0.08962577534762031
16,W_v28_redis_base,business_base,7.313574757,9252365.192,4,847,10,13771680,6438,59285,6736,21571,6413,1734656,724368,578573,145795,13771680,724368,True,True,True,0,0,0,0,0,0,0,0,3472,0,576104,1.0,0.1092446441571759,0.0026078539072828116,6.786925565043178e-05,0.4530784330907396,2.539951357206688,2.2898070981048226,0.10924250313875757,0.10924250313875757,2.007716269910425,1.809984762323838,0.1092448465326965,0.1092448465326965,197611,197758,-0.0007433327602423163,0.0007433327602423163,145626,146100,-0.00324435318275154,0.00324435318275154,145626,146100,-0.00324435318275154,0.00324435318275154,1488,1488,0.0,0.0,724368,726262,-0.0026078742932991125,0.0026078742932991125,132574,132567,5.2803488047553315e-05,5.2803488047553315e-05,6426341,4422573,0.45307742800401485,0.45307742800401485,117188,117172,0.00013655139453111665,0.00013655139453111665,117188,141049,-0.1691681614190813,0.1691681614190813
16,W_v28_redis_heldout,heldout,7.510071596,9611298.946,11,1275,9,14106982,7675,50651,6896,22424,7653,2611200,626662,479604,147058,14106982,626662,True,True,True,0,0,0,0,0,0,0,0,2630,0,319709,1.0,0.10403356633039068,0.033230190082516035,0.00014560558142919107,0.3820903490572195,3.7833582178782983,3.426858161405923,0.10403116781644545,0.10403116781644545,2.9562384073361687,2.6776712300703895,0.10403337576975659,0.10403337576975659,173020,173162,-0.0008200413485637727,0.0008200413485637727,146888,147379,-0.0033315465568364558,0.0033315465568364558,146888,147379,-0.0033315465568364558,0.0033315465568364558,9577,9598,-0.002187955824130027,0.002187955824130027,626662,648203,-0.03323187334831835,0.03323187334831835,116766,116753,0.00011134617525887985,0.00011134617525887985,7110792,5144959,0.38208914784354936,0.38208914784354936,133465,133465,0.0,0.0,133465,145788,-0.08452684720278761,0.08452684720278761
16,W_v28_simd_sse_dense,mechanism,8.8753118,17750761.48,11,101,0,14419312,1616,144198,7056,0,16,206848,320,218,102,14419312,320,True,True,True,0,0,0,0,0,0,0,0,240,0,37,1.0,0.16796405974909573,0.538096856164842,0.27916666666666673,208.041181041181,0.45563373834886817,0.5476125087729519,-0.16796323851363928,0.16796323851363928,0.22781509963859578,0.27380441248075427,-0.16796410410438903,0.16796410410438903,94,159,-0.4088050314465409,0.4088050314465409,94,248,-0.6209677419354839,0.6209677419354839,94,248,-0.6209677419354839,0.6209677419354839,256,256,0.0,0.0,320,707,-0.5473833097595474,0.5473833097595474,61,85,-0.2823529411764706,0.2823529411764706,28205,123,228.3089430894309,228.3089430894309,14,14,0.0,0.0,14,238,-0.9411764705882353,0.9411764705882353
32,W_v28_bvc_encoder_base,business_base,6.581874727,8427059.43,7,662,5,28256824,13697,120032,13824,36564,13665,1355776,2040928,1826826,214102,28256824,2040928,True,True,True,0,0,0,0,0,0,0,0,9356,0,2797181,1.0,0.11541832091642518,0.011173006106454362,0.0003044438873372921,0.4893624305252586,1.9604306786981114,1.757578167280536,0.11541592584268665,0.11541592584268665,1.5311757612957493,1.3727369047594191,0.11541822470642879,0.11541822470642879,216234,216625,-0.0018049624927870744,0.0018049624927870744,214083,215213,-0.005250612184208203,0.005250612184208203,214083,215213,-0.005250612184208203,0.005250612184208203,7235,7169,0.00920630492397824,0.00920630492397824,2040928,2063991,-0.011173982832289481,0.011173982832289481,213460,213525,-0.00030441400304414006,0.00030441400304414006,14622405,9817902,0.4893614745798033,0.4893614745798033,144434,144398,0.00024931093228438065,0.00024931093228438065,144434,195526,-0.2613054018391416,0.2613054018391416
32,W_v28_bvc_encoder_heldout,heldout,6.498981312,8443111.027,4,637,4,26458432,12799,99713,12928,42535,12756,1304576,1887932,1697288,190644,26458432,1887932,True,True,True,0,0,0,0,0,0,0,0,7739,0,2157732,1.0,0.11893982266718221,0.07645139862683509,0.00014723311946220657,0.5444872477252563,2.0416259330354323,1.8246116674419717,0.11893723440763997,0.11893723440763997,1.5715165585020308,1.4044695176991084,0.11893959868676213,0.11893959868676213,191491,191794,-0.001579820015224668,0.001579820015224668,190625,191562,-0.0048913667637631685,0.0048913667637631685,190625,191561,-0.004886172028753243,0.004886172028753243,43150,43008,0.0033017113095238095,0.0033017113095238095,1887932,2044228,-0.07645722492794346,0.07645722492794346,190124,190152,-0.00014725062055618662,0.00014725062055618662,12235319,7922013,0.5444709570660892,0.5444709570660892,154511,154472,0.0002524729400797556,0.0002524729400797556,154511,184355,-0.16188332293672533,0.16188332293672533
32,W_v28_cache_L1_mixed,mechanism,9.272930886,11757965.23,2,307,25,27288928,8339,106478,13344,1048,8288,628736,541056,532532,8524,27288928,541056,True,True,True,0,0,0,0,0,0,0,0,2240,0,1669,1.0,0.12279191439613142,0.0017177398129360137,0.044965277777777785,0.3322243903140515,0.9156742764424686,0.8155354322762045,0.12278907844233206,0.12278907844233206,0.7221474218408286,0.6431714148611105,0.122791537613301,0.122791537613301,8377,8452,-0.008873639375295788,0.008873639375295788,8377,8707,-0.03790053979556678,0.03790053979556678,8377,8707,-0.03790053979556678,0.03790053979556678,9120,9344,-0.023972602739726026,0.023972602739726026,541056,541987,-0.001717753377848546,0.001717753377848546,324,311,0.04180064308681672,0.04180064308681672,7266039,10222772,-0.2892300640178613,0.2892300640178613,8247,8247,0.0,0.0,8247,8656,-0.047250462107208874,0.047250462107208874
32,W_v28_cache_L2_mixed,mechanism,8.782484883,11136085.58,4,612,33,27288928,10974,96947,13344,2390,10927,1253376,541056,474292,66764,27288928,541056,True,True,True,0,0,0,0,0,0,0,0,2240,0,2235,1.0,0.17544838243550637,0.0018392985116813248,0.004978662873399715,0.261402375770754,1.8045251618850784,1.5351841994382935,0.1754453716663666,0.1754453716663666,1.4231405498962804,1.2107218822722368,0.17544794616694656,0.17544794616694656,524524,524619,-0.00018108379605008586,0.00018108379605008586,65722,66136,-0.006259828232732551,0.006259828232732551,65722,66135,-0.006244802298329175,0.006244802298329175,9120,9344,-0.023972602739726026,0.023972602739726026,541056,542053,-0.0018393035367390274,0.0018393035367390274,1220,1214,0.004942339373970346,0.004942339373970346,16395684,12997981,0.2614023670291563,0.2614023670291563,65591,65591,0.0,0.0,65591,65996,-0.006136735559730893,0.006136735559730893
32,W_v28_coh_readmostly_sparse,mechanism,8.498370736,11023795.07,9,283,0,25175392,8833,99654,12320,16953,8805,579584,532864,467092,65772,25175392,532864,True,True,True,0,0,0,0,0,0,0,0,2400,0,71883,1.0,0.0927899774111152,0.0012183311264593517,0.006780217717717718,0.5067398151285276,0.9332531430338005,0.8540109286193761,0.09278829082729666,0.09278829082729666,0.7194556096683619,0.6583654043880329,0.09279072817793912,0.09279072817793912,524556,524644,-0.00016773278642279337,0.00016773278642279337,65756,66122,-0.0055352227700311545,0.0055352227700311545,65756,66122,-0.0055352227700311545,0.0055352227700311545,9120,9273,-0.01649951472015529,0.01649951472015529,532864,533514,-0.0012183372882436075,0.0012183372882436075,1215,1207,0.006628003314001657,0.006628003314001657,13763225,9134509,0.5067284952042852,0.5067284952042852,2135,2135,0.0,0.0,2135,40164,-0.9468429439298874,0.9468429439298874
32,W_v28_flink_base,business_base,6.360892163,8021959.179,2,976,12,27796952,16683,85195,13598,20467,16583,1998848,1768012,1413088,354924,27796952,1768012,True,True,True,0,0,0,0,0,0,0,0,6138,0,2457711,1.0,0.15177594811152198,0.04010173381685567,7.114229090825563e-05,0.4581054352233255,2.8947250364499606,2.5132772114167494,0.1517730807013472,0.1517730807013472,2.295328782810432,1.9928611075465994,0.15177559244768393,0.15177559244768393,421126,420985,0.00033492879793816884,0.00033492879793816884,323023,324002,-0.003021586286504404,0.003021586286504404,323023,324002,-0.003021586286504404,0.003021586286504404,14141,14103,0.002694462171169255,0.002694462171169255,1768012,1841885,-0.040107281399218736,0.040107281399218736,323038,323021,5.26281573024664e-05,5.26281573024664e-05,15973658,10955091,0.45810363419162836,0.45810363419162836,204849,204822,0.0001318217769575534,0.0001318217769575534,204849,284034,-0.27878704662117915,0.27878704662117915
32,W_v28_flink_heldout,heldout,6.022379106,7908822.04,3,1072,16,25707103,14176,91249,12575,23455,14136,2195456,1546931,1175857,371074,25707103,1546931,True,True,True,0,0,0,0,0,0,0,0,6148,0,1911575,1.0,0.16033772309178373,0.08293348361270349,7.07363180150045e-05,0.43527277096481476,3.57293769279673,3.07922865092019,0.16033529751972173,0.16033529751972173,2.7207067245189003,2.3447541400659424,0.160337742038227,0.160337742038227,384780,384858,-0.00020267215440500133,0.00020267215440500133,317491,318499,-0.003164845101554479,0.003164845101554479,317491,318499,-0.003164845101554479,0.003164845101554479,40337,40310,0.0006698089804018854,0.0006698089804018854,1546931,1686835,-0.0829387580883726,0.0829387580883726,325544,325521,7.065596382414652e-05,7.065596382414652e-05,13357355,9306522,0.43526819148979606,0.43526819148979606,256175,256166,3.5133468141751835e-05,3.5133468141751835e-05,256175,305159,-0.1605195979800694,0.1605195979800694
32,W_v28_fp_alu_dense,mechanism,12.11929591,15425099.63,9,61,0,27527552,1952,458752,13472,0,32,124928,544,340,204,27527552,544,True,True,True,0,0,0,0,0,0,0,0,384,0,149,1.0,0.004174071168109639,0.6765858252091848,0.1921875000000001,191.82592838196288,0.18264403344696364,0.18341022692826886,-0.004177485051609865,0.004177485051609865,0.1435009912977369,0.14410266956250614,-0.004175344333286234,0.004175344333286234,188,309,-0.39158576051779936,0.39158576051779936,188,483,-0.6107660455486542,0.6107660455486542,188,483,-0.6107660455486542,0.6107660455486542,512,480,0.06666666666666667,0.06666666666666667,544,1691,-0.6782968657599053,0.6782968657599053,125,155,-0.1935483870967742,0.1935483870967742,29286,208,139.79807692307693,139.79807692307693,24,24,0.0,0.0,24,453,-0.9470198675496688,0.9470198675496688
32,W_v28_gofeed_base,business_base,6.721612241,8434107.24,4,799,9,26182786,13535,97847,12800,40671,13502,1636352,1585920,1314172,271748,26182786,1585920,True,True,True,0,0,0,0,0,0,0,0,6530,0,2431364,1.0,0.23678498960894967,0.12601551140583828,0.016652622241301162,0.6043241130213495,2.500926028518017,2.0221247759343473,0.23678126012893239,0.23678126012893239,1.9931279658322074,1.6115406624671738,0.2367841608047581,0.2367841608047581,396987,397257,-0.000679660773756032,0.000679660773756032,271732,272654,-0.0033815751831992196,0.0033815751831992196,271732,272654,-0.0033815751831992196,0.0033815751831992196,48822,48788,0.0006968926785275068,0.0006968926785275068,1585920,1814620,-0.12603189648521454,0.12603189648521454,263603,259285,0.016653489403552074,0.016653489403552074,14815029,9234517,0.6043101117253885,0.6043101117253885,128685,126271,0.019117612119964204,0.019117612119964204,128685,204526,-0.3708134907053382,0.3708134907053382
32,W_v28_gofeed_heldout,heldout,6.670032875,8562504.71,4,994,8,25644986,14814,87129,12544,36366,14760,2035712,1352402,1042843,309559,25644986,1352402,True,True,True,0,0,0,0,0,0,0,0,5150,0,1870452,1.0,0.15838692820090336,0.09415461410559915,0.023828438131753452,0.44071462641970327,3.2545661329020366,2.809574655853349,0.15838393050763436,0.15838393050763436,2.5352468509828783,2.1886017825633903,0.15838654212073308,0.15838654212073308,376314,376581,-0.0007090108104232556,0.0007090108104232556,308197,309326,-0.0036498710098730788,0.0036498710098730788,308197,309325,-0.003646649963630486,0.003646649963630486,44296,44289,0.000158052789631737,0.000158052789631737,1352402,1492981,-0.0941599390749112,0.0941599390749112,254535,248611,0.023828390537828172,0.023828390537828172,14603440,10136259,0.44071298888475524,0.44071298888475524,220423,215913,0.02088804286911858,0.02088804286911858,220423,282469,-0.21965596224718464,0.21965596224718464
32,W_v28_int_alu_dense,mechanism,11.02686465,13058160.51,7,331,0,29492256,10592,89536,14432,0,32,677888,160,20,140,29492256,160,True,True,True,0,0,0,0,0,0,0,0,128,0,149,1.0,0.0013584063288964608,0.8251488095238099,0.5324776785714286,0.9962358643632991,0.8686553263922617,0.869839013105833,-0.0013608112486755708,0.0013608112486755708,0.733529405142828,0.734527213096033,-0.0013584356514160442,0.0013584356514160442,124,336,-0.6309523809523809,0.6309523809523809,124,592,-0.7905405405405406,0.7905405405405406,124,592,-0.7905405405405406,0.7905405405405406,448,512,-0.125,0.125,160,916,-0.8253275109170306,0.8253275109170306,92,199,-0.5376884422110553,0.5376884422110553,56106,14905414,-0.9962358643644518,0.9962358643644518,22,22,0.0,0.0,22,566,-0.9611307420494699,0.9611307420494699
32,W_v28_int_div_serial,mechanism,2.187887542,10321599.14,6,459,0,29684105,14631,66474,14512,5468,5052,940032,524480,524308,172,29684105,524480,True,True,True,0,0,0,0,0,0,0,0,1180,0,149,1.0,0.22552586423537455,0.5005563990111911,0.36196069555444566,0.9989369724556818,4.756517283642966,3.881154729037766,0.22554178220620014,0.22554178220620014,1.0082473431487997,0.8227053998403602,0.22552658988799948,0.22552658988799948,153,254,-0.39763779527559057,0.39763779527559057,153,488,-0.6864754098360656,0.6864754098360656,153,488,-0.6864754098360656,0.6864754098360656,395268,395268,0.0,0.0,524480,1050141,-0.5005623054427929,0.5005623054427929,186,305,-0.3901639344262295,0.3901639344262295,14100,13265443,-0.9989370878906947,0.9989370878906947,54,54,0.0,0.0,54,394,-0.8629441624365483,0.8629441624365483
32,W_v28_marine_base,business_base,6.223360021,7753429.407,2,1155,21,28058571,15920,103557,13728,62315,15790,2365440,2265024,1874334,390690,28058571,2265024,True,True,True,0,0,0,0,0,0,0,0,9078,0,1019915,1.0,0.1777184282528377,0.20196687022192664,0.011960432027236022,0.525524276851795,3.3563814787359525,2.849908148132887,0.17771566811192874,0.17771566811192874,2.6940298563316,2.28749937452751,0.1777182920052427,0.1777182920052427,453413,453619,-0.0004541255987954649,0.0004541255987954649,389986,391157,-0.0029936828434618326,0.0029936828434618326,389986,391157,-0.0029936828434618326,0.0029936828434618326,34683,34667,0.00046153402371131047,0.00046153402371131047,2265024,2838327,-0.20198624048603278,0.20198624048603278,366865,362529,0.011960422476546703,0.011960422476546703,15853334,10392069,0.5255223959733138,0.5255223959733138,283917,283361,0.0019621613418924974,0.0019621613418924974,283917,362263,-0.2162682912690504,0.2162682912690504
32,W_v28_marine_heldout,heldout,6.162044239,7862911.611,4,1103,8,26248048,16510,83458,12832,37370,16371,2258944,1383134,989712,393422,26248048,1383134,True,True,True,0,0,0,0,0,0,0,0,5184,0,694684,1.0,0.21165060643173741,0.23194118433799665,0.011860353508499453,0.3671945738775873,3.502340473566708,2.8905595537648416,0.21164792090342693,0.21164792090342693,2.7447309605651435,2.265282486290046,0.21165063393939518,0.21165063393939518,412331,412557,-0.0005478030914516054,0.0005478030914516054,392737,393756,-0.0025878970733144383,0.0025878970733144383,392737,393756,-0.0025878970733144383,0.0025878970733144383,60976,60974,3.280086594286089e-05,3.280086594286089e-05,1383134,1800881,-0.2319681311535854,0.2319681311535854,334519,330598,0.011860325833792098,0.011860325833792098,14513967,10615884,0.3671934433345353,0.3671934433345353,334266,318738,0.04871712817423715,0.04871712817423715,334266,381743,-0.12436901266035003,0.12436901266035003
32,W_v28_memory_random_mlp,mechanism,4.827258508,5563688.866,4,1877,280,17827488,7692,142914,8736,19308,7680,3844096,2359904,1582499,777405,17827488,2359904,True,True,True,0,0,0,0,0,0,0,0,19225,0,13004,1.0,0.631674790418395,0.0012869228573933608,0.0003109895873507933,1.0213715863667667,7.731906577907516,4.738724131911895,0.6316431095532007,0.6316431095532007,6.708482933770591,4.11147205992022,0.6316498898695578,0.6316498898695578,1099199,1099389,-0.00017282326819715313,0.00017282326819715313,777405,778304,-0.0011550756516733821,0.0011550756516733821,777405,778304,-0.0011550756516733821,0.0011550756516733821,448,492,-0.08943089430894309,0.08943089430894309,2359904,2362945,-0.0012869533569338262,0.0012869533569338262,923522,923383,0.00015053341896049634,0.00015053341896049634,9032720,4468702,1.0213296836531056,1.0213296836531056,728523,728474,6.72638968583642e-05,6.72638968583642e-05,728523,728996,-0.0006488375793557166,0.0006488375793557166
32,W_v28_memory_seq_moderate,mechanism,6.67565165,7694019.848,7,1952,218,17827232,7569,147804,8736,4309,7528,3997696,1049120,308,1048812,17827232,1049120,True,True,True,0,0,0,0,0,0,0,0,9118,0,1343,1.0,0.1585994166785803,0.0018352764926629894,0.4876321294775833,0.9044341763587667,7.880415173657947,7.98771374442292,-0.013432951429924466,0.013432951429924466,6.837375987478033,6.930443890205492,-0.01342885162940105,0.01342885162940105,1048812,1048963,-0.0001439516932437083,0.0001439516932437083,1048812,1049811,-0.0009515998594032641,0.0009515998594032641,1048812,1049810,-0.0009506482125336966,0.0009506482125336966,448,480,-0.06666666666666667,0.06666666666666667,1049120,1051049,-0.0018353092957607115,0.0018353092957607115,24888,16735,0.4871825515386914,0.4871825515386914,7525152,3951479,0.9043887111635922,0.9043887111635922,1048665,1048651,1.335048552855049e-05,1.335048552855049e-05,1048665,1049123,-0.00043655510364371,0.00043655510364371
